created_at,entry_id,field1,field2
2018-12-18 19:35:48 UTC,1533,24.3,58.9
2018-12-18 19:36:08 UTC,1534,24.3,58.9
2018-12-18 19:36:27 UTC,1535,24.3,58.9
2018-12-18 19:36:46 UTC,1536,24.3,58.9
2018-12-18 19:37:06 UTC,1537,24.3,58.8
2018-12-18 19:37:25 UTC,1538,24.3,58.8
2018-12-18 19:37:44 UTC,1539,24.3,58.7
2018-12-18 19:38:03 UTC,1540,24.3,58.6
2018-12-18 19:38:23 UTC,1541,24.3,58.7
2018-12-18 19:38:42 UTC,1542,24.3,58.8
2018-12-18 19:39:01 UTC,1543,24.3,58.9
2018-12-18 19:39:20 UTC,1544,24.3,58.8
2018-12-18 19:39:40 UTC,1545,24.3,58.8
2018-12-18 19:39:59 UTC,1546,24.3,58.8
2018-12-18 19:40:18 UTC,1547,24.3,58.9
2018-12-18 19:40:37 UTC,1548,24.3,58.9
2018-12-18 19:40:56 UTC,1549,24.3,58.9
2018-12-18 19:41:15 UTC,1550,24.3,58.9
2018-12-18 19:41:35 UTC,1551,24.3,58.9
2018-12-18 19:41:54 UTC,1552,24.2,58.6
2018-12-18 19:42:14 UTC,1553,24.3,58.8
2018-12-18 19:42:33 UTC,1554,24.2,58.6
2018-12-18 19:42:52 UTC,1555,24.3,58.8
2018-12-18 19:43:11 UTC,1556,24.3,58.9
2018-12-18 19:43:31 UTC,1557,24.3,59.0
2018-12-18 19:43:50 UTC,1558,24.3,59.0
2018-12-18 19:44:10 UTC,1559,24.3,59.0
2018-12-18 19:44:29 UTC,1560,24.3,59.1
2018-12-18 19:44:48 UTC,1561,24.3,59.1
2018-12-18 19:45:08 UTC,1562,24.3,59.0
2018-12-18 19:45:27 UTC,1563,24.3,58.8
2018-12-18 19:45:46 UTC,1564,24.3,58.8
2018-12-18 19:46:05 UTC,1565,24.3,58.7
2018-12-18 19:46:25 UTC,1566,24.3,58.8
2018-12-18 19:46:44 UTC,1567,24.3,58.8
2018-12-18 19:47:04 UTC,1568,24.2,58.7
2018-12-18 19:47:23 UTC,1569,24.2,58.7
2018-12-18 19:47:42 UTC,1570,24.3,58.9
2018-12-18 19:48:01 UTC,1571,24.2,58.9
2018-12-18 19:48:21 UTC,1572,24.3,59.0
2018-12-18 19:48:40 UTC,1573,24.3,59.0
2018-12-18 19:48:59 UTC,1574,24.3,59.0
2018-12-18 19:49:18 UTC,1575,24.3,59.0
2018-12-18 19:49:38 UTC,1576,24.3,59.0
2018-12-18 19:49:57 UTC,1577,24.3,58.9
2018-12-18 19:50:16 UTC,1578,24.3,58.7
2018-12-18 19:50:35 UTC,1579,24.2,58.7
2018-12-18 19:50:55 UTC,1580,24.2,58.7
2018-12-18 19:51:14 UTC,1581,24.3,58.7
2018-12-18 19:51:33 UTC,1582,24.2,58.4
2018-12-18 19:51:53 UTC,1583,24.3,58.6
2018-12-25 07:21:03 UTC,1584,25.1,61.0
2018-12-25 07:22:45 UTC,1585,25.0,60.8
2018-12-25 07:23:04 UTC,1586,25.0,61.1
2018-12-25 07:56:46 UTC,1587,25.6,99.9
2018-12-25 07:57:35 UTC,1588,25.6,1.0
